Date,Brand,Product ID,Product Name,Units Sold,Unit Price,Revenue,Transaction Type,Price Level
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8719.0,34876.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,10170.0,20339.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8719.0,34876.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8719.0,87191.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8719.0,34876.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8719.0,87191.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,1,9178.0,9178.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,8,8719.0,69753.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,12,8719.0,104630.0,Sale,A
2025-03-31,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8719.0,34876.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,9610.0,38442.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,12,9610.0,115326.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,10,9610.0,96105.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,8,9610.0,76884.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,9610.0,38442.0,Sale,A
2025-03-31,BRAND_C,P0254,195 R 15 C / 8PR BY-05,10,9610.0,96105.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,4,7271.0,29082.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,1,4324.0,4324.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,4,7271.0,29082.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,4,7271.0,29082.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,6,7271.0,43624.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,30,7271.0,218118.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,8,7271.0,58165.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,2,7271.0,14541.0,Sale,A
2025-03-31,BRAND_C,P0256,195/70 R 14 BY-801,7,7271.0,50894.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,7,5154.0,36075.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,4,5154.0,20614.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,4,5154.0,20614.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,2,5154.0,10307.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,16,5154.0,82457.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,8,5154.0,41228.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,4,5154.0,20614.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,6,5154.0,30921.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,3,5154.0,15461.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,6,5154.0,30921.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,12,5425.0,65097.0,Sale,A
2025-03-31,BRAND_C,P0258,155/65 R 13 BY-801,2,6011.0,12022.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,4,4039.0,16154.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,12,5209.0,62511.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,10,5209.0,52092.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,4,5209.0,20837.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,2,6076.0,12152.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,7,5209.0,36465.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,6,5209.0,31256.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,2,5484.0,10967.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,4,5209.0,20837.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,4,5209.0,20837.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,12,5209.0,62511.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,2,5209.0,10418.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,10,5209.0,52092.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,10,5209.0,52092.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,16,5484.0,87735.0,Sale,A
2025-03-31,BRAND_C,P0260,155/65 R 14 BY-801,10,5209.0,52092.0,Sale,A
2025-03-31,BRAND_C,P0262,175/65 R 14 BY-801,4,5822.0,23288.0,Sale,A
2025-03-31,BRAND_C,P0262,175/65 R 14 BY-801,3,5822.0,17466.0,Sale,A
2025-03-31,BRAND_C,P0262,175/65 R 14 BY-801,4,5822.0,23288.0,Sale,A
2025-03-31,BRAND_C,P0262,175/65 R 14 BY-801,3,6791.0,20372.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,2,3473.0,6946.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,4,6463.0,25850.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,6,5292.0,31752.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,2,6803.0,13606.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,4,6463.0,25850.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,2,6803.0,13606.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,1,6803.0,6803.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,20,6463.0,129252.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,4,6463.0,25850.0,Sale,A
2025-03-31,BRAND_C,P0264,175/65 R 15 BY-801,4,6463.0,25850.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,6,5516.0,33093.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,8,5516.0,44124.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,4,5516.0,22062.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,2,5516.0,11031.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,3,5516.0,16546.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,16,5516.0,88248.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,2,5806.0,11612.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,4,5516.0,22062.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,4,5516.0,22062.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,9,4345.0,39104.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,12,5516.0,66186.0,Sale,A
2025-03-31,BRAND_C,P0266,165/65 R 14 BY-801,2,2476.0,4952.0,Sale,A
2025-03-31,BRAND_C,P0268,205/65 R 15 BY-801,2,7744.0,15488.0,Sale,A
2025-03-31,BRAND_C,P0268,205/65 R 15 BY-801,3,7744.0,23232.0,Sale,A
2025-03-31,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,3,16435.0,49305.0,Sale,A
2025-03-31,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,8,16435.0,131481.0,Sale,A
2025-03-31,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,6,16435.0,98611.0,Sale,A
2025-03-31,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,1,16435.0,16435.0,Sale,A
2025-03-31,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,8,17132.0,137053.0,Sale,A
2025-03-31,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,2,17132.0,34263.0,Sale,A
2025-03-31,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,6,17132.0,102790.0,Sale,A
2025-03-31,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,16,17132.0,274107.0,Sale,A
2025-03-31,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,4,17132.0,68527.0,Sale,A
2025-03-31,BRAND_C,P0274,33 x 12.5 R 15 LT / 6PR BY-MT987,4,23321.0,93282.0,Sale,A
2025-03-31,BRAND_C,P0274,33 x 12.5 R 15 LT / 6PR BY-MT987,4,22155.0,88618.0,Sale,A
2025-03-31,BRAND_C,P0274,33 x 12.5 R 15 LT / 6PR BY-MT987,12,22154.0,265855.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,2,4089.0,8178.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,4,7048.0,28191.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,4,7048.0,28191.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,2,7419.0,14837.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,1,7419.0,7419.0,Sale,A
2025-03-31,BRAND_C,P0276,185/55 R 16 BY-998,10,7048.0,70478.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,1,7744.0,7744.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,2,8152.0,16303.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,2,7744.0,15488.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,4,7744.0,30976.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,12,7744.0,92928.0,Sale,A
2025-03-31,BRAND_C,P0278,195/55 R 16 BY-998,2,4822.0,9644.0,Sale,A
2025-03-31,BRAND_C,P0282,205/60 R 16 BY-801,2,8413.0,16825.0,Sale,A
2025-03-31,BRAND_C,P0282,205/60 R 16 BY-801,2,8413.0,16825.0,Sale,A
2025-03-31,BRAND_C,P0284,235/60 R 16 BY-HT987,4,11063.0,44253.0,Sale,A
2025-03-31,BRAND_C,P0284,235/60 R 16 BY-HT987,4,11063.0,44253.0,Sale,A
2025-03-31,BRAND_C,P0286,215/65 R 16 BY-HT987,6,10115.0,60689.0,Sale,A
2025-03-31,BRAND_C,P0286,215/65 R 16 BY-HT987,2,10115.0,20230.0,Sale,A
2025-03-31,BRAND_C,P0286,215/65 R 16 BY-HT987,1,10115.0,10115.0,Sale,A
2025-03-31,BRAND_C,P0288,215/65 R 16C/ 8PR BY-06,4,10524.0,42094.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,2,15717.0,31434.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,4,15717.0,62867.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,4,15717.0,62867.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,2,16544.0,33088.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,4,15717.0,62867.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,12,15717.0,188600.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,8,15717.0,125734.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,4,15717.0,62867.0,Sale,A
2025-03-31,BRAND_C,P0290,265/70 R 16 BY-AT987,4,18331.0,73325.0,Sale,A
2025-03-31,BRAND_C,P0292,265/75 R 16/ 10PR LT BY-MT987,4,21263.0,85052.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,4,10446.0,41785.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,8,10446.0,83570.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,2,10996.0,21992.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,4,10446.0,41785.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,6,10446.0,62677.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,2,6796.0,13591.0,Sale,A
2025-03-31,BRAND_C,P0294,215/75 R 15 BY-AT987,2,10446.0,20892.0,Sale,A
2025-03-31,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2025-03-31,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2025-03-31,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,12981.0,51924.0,Sale,A
2025-03-31,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,6,12981.0,77886.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,4,8914.0,35656.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,26,9383.0,243961.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,2,8914.0,17828.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,8,8914.0,71312.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,4,8914.0,35656.0,Sale,A
2025-03-31,BRAND_C,P0302,215/45 R 17 BY-998,4,8914.0,35656.0,Sale,A
2025-03-31,BRAND_C,P0304,225/45 R 17 BY-998,8,8960.0,71676.0,Sale,A
2025-03-31,BRAND_C,P0304,225/45 R 17 BY-998,16,5309.0,84941.0,Sale,A
2025-03-31,BRAND_C,P0304,225/45 R 17 BY-998,4,8960.0,35838.0,Sale,A
2025-03-31,BRAND_C,P0306,235/45 R 17 BY-998,12,9946.0,119347.0,Sale,A
2025-03-31,BRAND_C,P0306,235/45 R 17 BY-998,8,9448.0,75586.0,Sale,A
2025-03-31,BRAND_C,P0306,235/45 R 17 BY-998,2,9448.0,18896.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,5,9555.0,47774.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,2,9555.0,19110.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,4,9555.0,38219.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,2,11144.0,22288.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,2,6728.0,13456.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,12,9555.0,114658.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,2,10058.0,20115.0,Sale,A
2025-03-31,BRAND_C,P0308,215/55 R 17 BY-998,2,9555.0,19110.0,Sale,A
2025-03-31,BRAND_C,P0310,225/60 R 17 BY-HT987,4,10920.0,43678.0,Sale,A
2025-03-31,BRAND_C,P0312,225/65 R 17 BY-HT987,6,11408.0,68448.0,Sale,A
2025-03-31,BRAND_C,P0312,225/65 R 17 BY-HT987,4,11408.0,45632.0,Sale,A
2025-03-31,BRAND_C,P0312,225/65 R 17 BY-HT987,4,11408.0,45632.0,Sale,A
2025-03-31,BRAND_C,P0316,265/65 R 17 BY-AT987,3,16546.0,49640.0,Sale,A
2025-03-31,BRAND_C,P0318,265/65 R 17 BY-HT987,3,14290.0,42871.0,Sale,A
2025-03-31,BRAND_C,P0318,265/65 R 17 BY-HT987,2,15042.0,30085.0,Sale,A
2025-03-31,BRAND_C,P0320,225/55 R 18 BY-HP987,4,5466.0,21862.0,Sale,A
2025-03-31,BRAND_C,P0322,235/60 R 18 BY-HP987,4,12933.0,51730.0,Sale,A
2025-03-31,BRAND_C,P0322,235/60 R 18 BY-HP987,2,9121.0,18242.0,Sale,A
2025-03-31,BRAND_C,P0322,235/60 R 18 BY-HP987,2,9839.0,19677.0,Sale,A
2025-03-31,BRAND_C,P0322,235/60 R 18 BY-HP987,4,12286.0,49144.0,Sale,A
2025-03-31,BRAND_C,P0322,235/60 R 18 BY-HP987,6,12286.0,73716.0,Sale,A
2025-03-31,BRAND_C,P0326,825 R 16/16 PR LO301 (SET),2,28480.0,56960.0,Sale,A
2025-03-31,BRAND_C,P0327,900 R 20 / 16PR LO104 (SET),2,34760.0,69520.0,Sale,A
2025-03-31,BRAND_C,P0327,900 R 20 / 16PR LO104 (SET),2,34760.0,69520.0,Sale,A
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,32760.0,196560.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,32760.0,196560.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),16,35600.0,569600.0,Sale,A
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,32760.0,65520.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),4,32760.0,131040.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,35600.0,71200.0,Sale,A
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),8,32760.0,262080.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),4,32760.0,131040.0,Sale,P
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,35600.0,71200.0,Sale,A
2025-03-31,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),5,35600.0,178000.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,35600.0,213600.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,35600.0,142400.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,35600.0,356000.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),26,35600.0,925600.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,32760.0,131040.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,32760.0,327600.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,32760.0,327600.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,35600.0,356000.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,35600.0,356000.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),3,32760.0,98280.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,32760.0,131040.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),6,32760.0,196560.0,Sale,P
2025-03-31,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,35600.0,356000.0,Sale,A
2025-03-31,BRAND_C,P0330,11 R 22.5/ 18 PR (LO301),30,27960.0,838800.0,Sale,A
2025-03-31,BRAND_C,P0330,11 R 22.5/ 18 PR (LO301),15,27960.0,419400.0,Sale,A
2025-03-31,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),6,23640.0,141840.0,Sale,A
2025-04-07,BRAND_A,P0112,265/70 R 16 TR28,2,12126.0,24253.0,Sale,X
2025-04-07,BRAND_D,P0012,315/80 R 22.5 /20 PR (CS03),2,48200.0,96400.0,Sale,A
2025-04-07,BRAND_C,P0242,185/65 R 15 BY-801,4,4745.0,18979.0,Sale,X
2025-04-07,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,2,19982.0,39963.0,Sale,A
2025-04-07,BRAND_C,P0326,825 R 16/16 PR LO301 (SET),6,19607.0,117641.0,Sale,X
2025-04-07,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,35600.0,71200.0,Sale,A
2025-04-07,BRAND_C,P0330,11 R 22.5/ 18 PR (LO301),10,27960.0,279600.0,Sale,A
2025-04-08,BRAND_A,P0081,205/55 R 17 TR201,4,6076.0,24305.0,Sale,X
2025-04-08,BRAND_A,P0110,255/70 R 16 TR28,2,21758.0,43515.0,Sale,A
2025-04-08,BRAND_A,P0117,265/75 R 16 TR28,2,13002.0,26005.0,Sale,X
2025-04-08,BRAND_A,P0215,275/70 R 16 TR22 RWL,4,21014.0,84057.0,Sale,A
2025-04-08,BRAND_B,P0349,175/70 R 14 H986,2,7239.0,14478.0,Sale,A
2025-04-08,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,46000.0,184000.0,Sale,A
2025-04-08,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),1,46000.0,46000.0,Sale,A
2025-04-08,BRAND_D,P0005,295/80 R 22.5 /18 PR (CS03V),1,41042.0,41042.0,Sale,A
2025-04-08,BRAND_D,P0012,315/80 R 22.5 /20 PR (CS03),1,45200.0,45200.0,Sale,A
2025-04-08,BRAND_C,P0222,145/80 R 12 BY-801,4,4771.0,19084.0,Sale,A
2025-04-08,BRAND_C,P0222,145/80 R 12 BY-801,20,4090.0,81809.0,Sale,A
2025-04-08,BRAND_C,P0234,175/70 R 14 BY-801,4,5906.0,23622.0,Sale,A
2025-04-08,BRAND_C,P0238,165/70 R 14 BY-801,6,5460.0,32759.0,Sale,A
2025-04-08,BRAND_C,P0242,185/65 R 15 BY-801,6,6936.0,41618.0,Sale,A
2025-04-08,BRAND_C,P0244,195/65 R 15 BY-801,8,7159.0,57274.0,Sale,A
2025-04-08,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,10116.0,40465.0,Sale,A
2025-04-08,BRAND_C,P0256,195/70 R 14 BY-801,4,7271.0,29082.0,Sale,A
2025-04-08,BRAND_C,P0258,155/65 R 13 BY-801,8,5425.0,43398.0,Sale,A
2025-04-08,BRAND_C,P0260,155/65 R 14 BY-801,12,5209.0,62511.0,Sale,A
2025-04-08,BRAND_C,P0266,165/65 R 14 BY-801,4,5516.0,22062.0,Sale,A
2025-04-08,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,2,10051.0,20102.0,Sale,X
2025-04-08,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,4,16435.0,65740.0,Sale,A
2025-04-08,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,4,17132.0,68527.0,Sale,A
2025-04-08,BRAND_C,P0276,185/55 R 16 BY-998,4,7048.0,28191.0,Sale,A
2025-04-08,BRAND_C,P0308,215/55 R 17 BY-998,4,9555.0,38219.0,Sale,A
2025-04-08,BRAND_C,P0310,225/60 R 17 BY-HT987,4,10920.0,43678.0,Sale,A
2025-04-08,BRAND_C,P0312,225/65 R 17 BY-HT987,4,11408.0,45632.0,Sale,A
2025-04-08,BRAND_C,P0318,265/65 R 17 BY-HT987,4,14290.0,57161.0,Sale,A
2025-04-09,BRAND_A,P0066,215/50 R 17 TR30,4,13754.0,55016.0,Sale,A
2025-04-09,BRAND_A,P0154,235/60 R 18 TR50,2,9064.0,18127.0,Sale,X
2025-04-09,BRAND_A,P0173,165/70 R 14 TR203,4,3920.0,15680.0,Sale,X
2025-04-09,BRAND_C,P0220,295/80 R 22.5 /18 PR (VS788),2,38400.0,76800.0,Sale,A
2025-04-09,BRAND_C,P0222,145/80 R 12 BY-801,12,4090.0,49086.0,Sale,A
2025-04-09,BRAND_C,P0238,165/70 R 14 BY-801,8,5460.0,43678.0,Sale,A
2025-04-09,BRAND_C,P0242,185/65 R 15 BY-801,4,6936.0,27745.0,Sale,A
2025-04-09,BRAND_C,P0244,195/65 R 15 BY-801,4,7159.0,28637.0,Sale,A
2025-04-09,BRAND_C,P0250,185 R 14 C / 8PR BY-05,10,7995.0,79949.0,Sale,A
2025-04-09,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8719.0,87191.0,Sale,A
2025-04-09,BRAND_C,P0254,195 R 15 C / 8PR BY-05,12,9610.0,115326.0,Sale,A
2025-04-09,BRAND_C,P0260,155/65 R 14 BY-801,6,6076.0,36455.0,Sale,A
2025-04-09,BRAND_C,P0260,155/65 R 14 BY-801,8,5209.0,41674.0,Sale,A
2025-04-09,BRAND_C,P0264,175/65 R 15 BY-801,4,6463.0,25850.0,Sale,A
2025-04-09,BRAND_C,P0276,185/55 R 16 BY-998,4,7048.0,28191.0,Sale,A
2025-04-09,BRAND_C,P0290,265/70 R 16 BY-AT987,2,18331.0,36662.0,Sale,A
2025-04-09,BRAND_C,P0314,245/65 R 17 BY-AT987,2,14782.0,29564.0,Sale,A
2025-04-09,BRAND_C,P0322,235/60 R 18 BY-HP987,20,12286.0,245720.0,Sale,A
2025-04-09,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,32760.0,65520.0,Sale,P
2025-04-09,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),6,35600.0,213600.0,Sale,A
2025-04-10,BRAND_C,P0222,145/80 R 12 BY-801,6,4771.0,28626.0,Sale,A
2025-04-10,BRAND_C,P0230,155/80 R 13 BY-801,4,5098.0,20391.0,Sale,A
2025-04-10,BRAND_C,P0230,155/80 R 13 BY-801,12,5098.0,61174.0,Sale,A
2025-04-10,BRAND_C,P0232,175/70 R 13 BY-801,4,5544.0,22174.0,Sale,A
2025-04-10,BRAND_C,P0232,175/70 R 13 BY-801,12,5544.0,66522.0,Sale,A
2025-04-10,BRAND_C,P0236,185/70 R 13 BY-801,1,6627.0,6627.0,Sale,A
2025-04-10,BRAND_C,P0236,185/70 R 13 BY-801,7,6296.0,44068.0,Sale,A
2025-04-10,BRAND_C,P0236,185/70 R 13 BY-801,4,6627.0,26507.0,Sale,A
2025-04-10,BRAND_C,P0240,185/70 R 14 BY-801,8,6546.0,52371.0,Sale,A
2025-04-10,BRAND_C,P0240,185/70 R 14 BY-801,4,6891.0,27564.0,Sale,A
2025-04-10,BRAND_C,P0240,185/70 R 14 BY-801,6,6546.0,39278.0,Sale,A
2025-04-10,BRAND_C,P0240,185/70 R 14 BY-801,6,6546.0,39278.0,Sale,A
2025-04-10,BRAND_C,P0246,155 R 12 C / 8PR BY-05,50,4903.0,245134.0,Sale,A
2025-04-10,BRAND_C,P0246,155 R 12 C / 8PR BY-05,12,4903.0,58832.0,Sale,A
2025-04-10,BRAND_C,P0246,155 R 12 C / 8PR BY-05,4,5161.0,20643.0,Sale,A
2025-04-10,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,9178.0,18356.0,Sale,A
2025-04-10,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,8719.0,17438.0,Sale,A
